unix_time,ovr_timestamp,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z,rot_w
1774163144733,77479.045258362,-0.000245807692408562,0.707692086696625,0.149364560842514,0.1859390437603,0.144074127078056,0.0943572968244553,-0.967350006103516
1774163144748,77479.060647218,-0.000240856781601906,0.70768541097641,0.149345904588699,0.18583257496357,0.14439731836319,0.094598650932312,-0.967298746109009
1774163144774,77479.086685397,-0.000226869247853756,0.707690477371216,0.149328425526619,0.185847669839859,0.1446752846241,0.0947477445006371,-0.967239677906036
1774163144788,77479.100710347,-0.000237999483942986,0.707706809043884,0.149299517273903,0.186003983020782,0.144847050309181,0.0944312661886215,-0.96721488237381
1774163144816,77479.128379985,-0.000280257314443588,0.707692801952362,0.149264827370644,0.186175033450127,0.145072132349014,0.0937796086072922,-0.967211663722992
1774163144830,77479.142617278,-0.000312107615172863,0.707687079906464,0.149277031421661,0.186108499765396,0.145106881856918,0.093427449464798,-0.96725332736969
1774163144859,77479.171511187,-0.00032440572977066,0.707681953907013,0.149352580308914,0.185924783349037,0.144915699958801,0.0929879248142242,-0.967359662055969
1774163144872,77479.184825459,-0.000296956859529018,0.707671344280243,0.149395346641541,0.185861572623253,0.1447823792696,0.0929251462221146,-0.967397749423981
1774163144885,77479.1976852,-0.000261981971561909,0.707648277282715,0.149424523115158,0.185858055949211,0.144722297787666,0.0928740203380585,-0.967412352561951
1774163144913,77479.225758484,-0.000235226005315781,0.707619905471802,0.14944052696228,0.186079382896423,0.144805818796158,0.0924717485904694,-0.967395842075348
1774163144928,77479.239965204,-0.000259098596870899,0.707618176937103,0.149436742067337,0.186189919710159,0.144918978214264,0.092259019613266,-0.967377960681915
1774163144955,77479.267129009,-0.000343824736773968,0.707585871219635,0.14946237206459,0.186029687523842,0.145225301384926,0.0921927839517593,-0.967369079589844
1774163144968,77479.280804896,-0.000398686155676842,0.707559168338776,0.149473756551743,0.185910880565643,0.145502462983131,0.0922318622469902,-0.967346668243408
1774163144997,77479.309135992,-0.000552894547581673,0.70756995677948,0.149390876293182,0.186142966151237,0.146493330597878,0.092210590839386,-0.967154502868652
1774163145010,77479.322536358,-0.000614363700151443,0.707607448101044,0.149318516254425,0.186304062604904,0.147053450345993,0.0922541245818138,-0.967034339904785
1774163145042,77479.354047195,-0.00066913478076458,0.707742094993591,0.149085700511932,0.186865925788879,0.148715302348137,0.092786431312561,-0.966620683670044
1774163145052,77479.364743602,-0.000670933164656162,0.707769930362701,0.149031579494476,0.186998412013054,0.1491379737854,0.0929061770439148,-0.966518402099609
1774163145066,77479.378295166,-0.00069145392626524,0.707800447940826,0.14893639087677,0.187252223491669,0.150000050663948,0.0928092822432518,-0.966345191001892
1774163145094,77479.406191835,-0.000845628790557384,0.707853436470032,0.148702248930931,0.187835425138474,0.151888340711594,0.092294842004776,-0.965986251831055
1774163145108,77479.420284493,-0.000941100530326366,0.707864701747894,0.148588806390762,0.187874719500542,0.153474017977715,0.0925107672810555,-0.965707242488861
1774163145136,77479.448261527,-0.00107701122760773,0.707848787307739,0.148359075188637,0.187765643000603,0.157662883400917,0.0936801210045815,-0.964940667152405
1774163145149,77479.461857049,-0.00122397765517235,0.707885682582855,0.148227080702782,0.187934085726738,0.159909442067146,0.0939847379922867,-0.964508533477783
1774163145179,77479.491101531,-0.00177860632538795,0.708075821399689,0.147894769906998,0.188682928681374,0.165354296565056,0.0942441523075104,-0.963418245315552
1774163145191,77479.503561689,-0.00209306553006172,0.708182990550995,0.147739797830582,0.189043000340462,0.167827755212784,0.0942456349730492,-0.96291971206665
1774163145206,77479.517910024,-0.00247577391564846,0.708332777023315,0.147525623440742,0.189369797706604,0.170916020870209,0.094162330031395,-0.962320327758789
1774163145233,77479.544921901,-0.00355247780680656,0.708653509616852,0.147098362445831,0.189492151141167,0.177830547094345,0.093846321105957,-0.961073338985443
1774163145247,77479.559434819,-0.00434618256986141,0.708842039108276,0.146845161914825,0.189510032534599,0.182027623057365,0.0937522575259209,-0.960292935371399
1774163145274,77479.586823416,-0.00612143985927105,0.709212303161621,0.146272167563438,0.189615517854691,0.190318211913109,0.0930701345205307,-0.958729922771454
1774163145288,77479.600596074,-0.0070829764008522,0.709373116493225,0.145926237106323,0.189652338624001,0.194729343056679,0.0922727435827255,-0.957913398742676
1774163145316,77479.628272743,-0.00940865091979504,0.709640264511108,0.145085573196411,0.189566135406494,0.204698011279106,0.0900865569710732,-0.95605856180191
1774163145330,77479.642047171,-0.0107583496719599,0.709748268127441,0.144576579332352,0.18956433236599,0.210427850484848,0.0889446586370468,-0.954921185970306
1774163145358,77479.670521549,-0.0137317087501287,0.709893941879272,0.143482312560081,0.189412206411362,0.222843632102013,0.0868552997708321,-0.952323436737061
1774163145372,77479.684187905,-0.0152340214699507,0.70990401506424,0.143005862832069,0.189135625958443,0.22869947552681,0.0857748687267303,-0.951087176799774
1774163145389,77479.701324938,-0.0172143951058388,0.709860742092133,0.142405182123184,0.188640847802162,0.235795706510544,0.0843052268028259,-0.949582934379578
1774163145414,77479.725942076,-0.020160561427474,0.70974463224411,0.141422763466835,0.188136219978333,0.245545387268066,0.0826445668935776,-0.947355389595032
1774163145428,77479.739914108,-0.0217970963567495,0.70966374874115,0.140919581055641,0.187605768442154,0.250830888748169,0.0818929523229599,-0.946140289306641
1774163145455,77479.767069163,-0.0248393956571817,0.709524512290955,0.140141054987907,0.186649844050407,0.260539829730988,0.0801985710859299,-0.943848013877869
1774163145469,77479.781004217,-0.0263707973062992,0.709470927715302,0.139694660902023,0.186542257666588,0.265117585659027,0.0792150646448135,-0.942676901817322
1774163145496,77479.808735886,-0.0293217785656452,0.709390699863434,0.138714879751205,0.186490148305893,0.273592919111252,0.0779269337654114,-0.94037002325058
1774163145511,77479.82308146,-0.0307799205183983,0.709348261356354,0.13827583193779,0.186305478215218,0.277772545814514,0.0777246952056885,-0.939197301864624
1774163145525,77479.837219795,-0.0322051122784615,0.709315598011017,0.138048529624939,0.185924515128136,0.281658738851547,0.0776485279202461,-0.93812108039856
1774163145553,77479.865534954,-0.0350069515407085,0.709228098392487,0.137539878487587,0.185515984892845,0.288608640432358,0.077448733150959,-0.936103999614716
1774163145567,77479.87914907,-0.0363086871802807,0.709175050258636,0.137205570936203,0.185522630810738,0.291480660438538,0.0773260593414307,-0.935222506523132
1774163145595,77479.907654542,-0.0389663651585579,0.709025084972382,0.136647671461105,0.18524532020092,0.296824544668198,0.0773566514253616,-0.933592736721039
1774163145608,77479.920263397,-0.0401940494775772,0.708940267562866,0.136589258909225,0.184864923357964,0.298927247524261,0.0774641260504723,-0.932988047599792
1774163145637,77479.948965379,-0.0428093820810318,0.708671271800995,0.136327177286148,0.183736726641655,0.303273618221283,0.0778122842311859,-0.93177855014801
1774163145649,77479.961152203,-0.0438580214977264,0.708526790142059,0.13614721596241,0.183250889182091,0.305035263299942,0.0778703391551971,-0.931294143199921
1774163145677,77479.989581008,-0.0463025495409966,0.708195745944977,0.135777860879898,0.182077199220657,0.309061050415039,0.0776672512292862,-0.930213391780853
1774163145691,77480.003586062,-0.0475274659693241,0.708080530166626,0.135662034153938,0.181601718068123,0.310774445533752,0.0773070603609085,-0.929765403270721
1774163145705,77480.017324709,-0.0486630126833916,0.708001136779785,0.135504812002182,0.181358307600021,0.312344431877136,0.0768365040421486,-0.929325759410858
1774163145733,77480.045135024,-0.0505175553262234,0.707870543003082,0.134871691465378,0.181528523564339,0.31497710943222,0.0756164789199829,-0.928503632545471
1774163145748,77480.06014013,-0.0513555854558945,0.707848906517029,0.134556993842125,0.181649208068848,0.315911114215851,0.0749906152486801,-0.92821341753006
1774163145775,77480.087798674,-0.0527718439698219,0.707825362682343,0.134266629815102,0.181784048676491,0.317097634077072,0.0739094838500023,-0.927869200706482
1774163145788,77480.100766748,-0.0532750673592091,0.707835853099823,0.134138479828835,0.181959435343742,0.317272067070007,0.0732668563723564,-0.927826046943665
1774163145816,77480.12852347,-0.0539129301905632,0.707903802394867,0.133787155151367,0.182452097535133,0.317318648099899,0.071710430085659,-0.927834987640381
1774163145832,77480.144645867,-0.0541433356702328,0.707953214645386,0.133659452199936,0.182661458849907,0.317103534936905,0.0708427727222443,-0.927934050559998
1774163145858,77480.170427068,-0.0544058531522751,0.70806348323822,0.133623510599136,0.18291811645031,0.316021740436554,0.069479800760746,-0.92835545539856
1774163145872,77480.184323371,-0.0542738810181618,0.708115518093109,0.133635476231575,0.183209702372551,0.315018624067307,0.0685952678322792,-0.928704619407654
1774163145888,77480.200664675,-0.0539060942828655,0.708167910575867,0.133674591779709,0.183650836348534,0.31368562579155,0.0674932971596718,-0.929149329662323
1774163145913,77480.22546624,-0.0530406311154366,0.708246648311615,0.133786037564278,0.184644713997841,0.311600983142853,0.0656279399991035,-0.929787218570709
1774163145927,77480.239413273,-0.052451528608799,0.708294808864594,0.133850127458572,0.185234144330025,0.310347050428391,0.0643773600459099,-0.930176615715027
1774163145956,77480.268583171,-0.0507191084325314,0.708485960960388,0.134140327572823,0.18641771376133,0.30712565779686,0.0619723349809647,-0.931172251701355
1774163145969,77480.281156298,-0.0497404411435127,0.708654224872589,0.134322002530098,0.187014400959015,0.305427938699722,0.0610677152872086,-0.931670606136322
1774163146003,77480.315496145,-0.0463999398052692,0.709552526473999,0.134721472859383,0.190501496195793,0.300888419151306,0.0573379695415497,-0.932677745819092
1774163146009,77480.321028906,-0.0457691177725792,0.709774911403656,0.134789168834686,0.191314429044724,0.300205886363983,0.0565662235021591,-0.932778418064117
1774163146037,77480.349306721,-0.0420669093728065,0.71128112077713,0.135325312614441,0.195974513888359,0.295912206172943,0.0527211017906666,-0.93340802192688
1774163146051,77480.362966879,-0.0400376319885254,0.712217032909393,0.135738343000412,0.198140785098076,0.293072879314423,0.0512698031961918,-0.933927178382874
1774163146068,77480.380163026,-0.0372656993567944,0.713553309440613,0.136354446411133,0.200667157769203,0.288929164409637,0.049973264336586,-0.934748828411102
1774163146092,77480.404798966,-0.0328732952475548,0.715826690196991,0.137319326400757,0.203860908746719,0.282656788825989,0.0490528158843517,-0.936023354530334
1774163146107,77480.419163603,-0.0302651785314083,0.717250764369965,0.137883543968201,0.205803349614143,0.278933674097061,0.0486686229705811,-0.936734914779663
1774163146135,77480.446885897,-0.0252930372953415,0.720037460327148,0.138861656188965,0.210170179605484,0.271105825901031,0.0476268082857132,-0.938116252422333
1774163146149,77480.460887982,-0.0227681007236242,0.721420347690582,0.139234960079193,0.212521269917488,0.266981869935989,0.0468157157301903,-0.93880969285965
1774163146176,77480.488425381,-0.0175990797579288,0.723901689052582,0.139672681689262,0.217581495642662,0.259091258049011,0.0439251624047756,-0.940000295639038
1774163146190,77480.502640122,-0.0149614848196507,0.725085198879242,0.139785021543503,0.220137298107147,0.255188822746277,0.0422282367944717,-0.940550446510315
1774163146205,77480.517741425,-0.0122067276388407,0.726274192333221,0.139871165156364,0.222544282674789,0.251021444797516,0.0406476035714149,-0.941174805164337
1774163146232,77480.544661376,-0.0070875845849514,0.728228151798248,0.139998555183411,0.226002782583237,0.243071034550667,0.0388503223657608,-0.942512631416321
1774163146247,77480.559206117,-0.00400526262819767,0.729267120361328,0.139835759997368,0.227659463882446,0.238481789827347,0.0382894352078438,-0.94330883026123
1774163146274,77480.586348099,0.00167911872267723,0.730981945991516,0.139746397733688,0.230188637971878,0.229524821043015,0.0374221503734589,-0.944950342178345
1774163146288,77480.600004819,0.00443856045603752,0.731738567352295,0.139844506978989,0.231254190206528,0.224949359893799,0.03709751740098,-0.945802867412567
1774163146315,77480.627732322,0.00998645462095737,0.733165502548218,0.139975741505623,0.233421221375465,0.215500563383102,0.0365047678351402,-0.947492241859436
1774163146329,77480.640971229,0.0125871133059263,0.733796238899231,0.139937177300453,0.234619095921516,0.211180478334427,0.036123238503933,-0.948183417320251
1774163146357,77480.669558628,0.0179279390722513,0.734979152679443,0.139871716499329,0.237050503492355,0.201776623725891,0.0351999923586845,-0.949660003185272
1774163146371,77480.683089202,0.0203304570168257,0.735455334186554,0.139878109097481,0.238082498311996,0.197238877415657,0.0349471718072891,-0.950364291667938
1774163146388,77480.700378527,0.023342052474618,0.73602032661438,0.139864474534988,0.239411637187004,0.191348552703857,0.0348511300981045,-0.951237797737122
1774163146413,77480.724972123,0.0276006329804659,0.736925542354584,0.139629811048508,0.241299957036972,0.183058381080627,0.0352175645530224,-0.952377915382385
1774163146427,77480.739151291,0.0300205796957016,0.737452864646912,0.139406993985176,0.242407038807869,0.178595960140228,0.0354947932064533,-0.952933549880981
1774163146454,77480.76609395,0.0344701334834099,0.73822820186615,0.13907752931118,0.244622394442558,0.170527204871178,0.0360747240483761,-0.953823447227478
1774163146469,77480.781138535,0.0369626991450787,0.738657712936401,0.138877987861633,0.245851531624794,0.166024848818779,0.0366441532969475,-0.954279899597168
1774163146496,77480.808291715,0.0414743311703205,0.739698886871338,0.138381898403168,0.247618585824966,0.157544299960136,0.0378947407007217,-0.955211341381073
1774163146510,77480.822306195,0.0437304303050041,0.740231573581696,0.138129860162735,0.248537436127663,0.15304671227932,0.0387441776692867,-0.955669820308685
1774163146538,77480.849929271,0.047896534204483,0.741057515144348,0.137720331549644,0.250775277614594,0.144658088684082,0.0406817346811295,-0.956311047077179
1774163146552,77480.864308335,0.0498978309333324,0.741492211818695,0.137486964464188,0.251981288194656,0.140888899564743,0.0414398349821568,-0.956524133682251
1774163146567,77480.879034795,0.0518681332468987,0.742055296897888,0.137223199009895,0.253240555524826,0.137290671467781,0.0421253964304924,-0.95668488740921
1774163146594,77480.906015579,0.0553184896707535,0.742959380149841,0.136875703930855,0.255362808704376,0.13036285340786,0.0437965020537376,-0.957014799118042
1774163146607,77480.919742976,0.0570016242563725,0.743318378925323,0.136755719780922,0.256382316350937,0.126661151647568,0.0448997803032398,-0.957188069820404
1774163146635,77480.947234437,0.0601877272129059,0.744017422199249,0.136473625898361,0.258160710334778,0.119571909308434,0.0471160970628262,-0.957515358924866
1774163146649,77480.960953709,0.0616826936602592,0.744414865970612,0.136271491646767,0.259126633405685,0.116371870040894,0.0480416119098663,-0.957602739334106
1774163146677,77480.989424337,0.0646901205182076,0.74519282579422,0.135838478803635,0.261436581611633,0.10988675057888,0.0497992411255836,-0.957651257514954
1774163146690,77481.002812255,0.0660783797502518,0.745488107204437,0.135658085346222,0.262474119663239,0.106964468955994,0.0506522208452225,-0.957653522491455
1774163146705,77481.017218923,0.0675832033157349,0.745802402496338,0.135454595088959,0.263511180877686,0.103847280144691,0.0517204888164997,-0.95765483379364
1774163146732,77481.044663978,0.0705807283520699,0.746516644954681,0.135013401508331,0.265529096126556,0.0973732769489288,0.0544035397469997,-0.957628905773163
1774163146747,77481.059204708,0.0722290948033333,0.746918380260468,0.134750247001648,0.266678005456924,0.0937110334634781,0.0560153946280479,-0.957582056522369
1774163146774,77481.086851326,0.0753949508070946,0.747604370117188,0.134239435195923,0.26871058344841,0.0871115177869797,0.0591201819479465,-0.957450270652771
1774163146788,77481.100160233,0.0769378393888474,0.747939050197601,0.13400936126709,0.269518256187439,0.0841300338506699,0.060698825865984,-0.957391083240509
1774163146816,77481.128043778,0.0800900310277939,0.748771548271179,0.133511930704117,0.270391255617142,0.0775211304426193,0.0647680163383484,-0.957436263561249
1774163146830,77481.141935394,0.0816652178764343,0.749162197113037,0.133324831724167,0.270586431026459,0.0742148011922836,0.0671966820955276,-0.957475781440735
1774163146858,77481.170173574,0.084735319018364,0.74987405538559,0.133099555969238,0.271041095256805,0.0681163966655731,0.0724751725792885,-0.957415401935577
1774163146872,77481.184688731,0.0860958397388458,0.75022155046463,0.133045107126236,0.271167069673538,0.0655397921800613,0.0748102143406868,-0.957379996776581
1774163146889,77481.201079827,0.0873272120952606,0.750571370124817,0.132949501276016,0.271249800920486,0.0630510896444321,0.0770328193902969,-0.957347393035889
1774163146913,77481.225349829,0.0888004004955292,0.751022040843964,0.132933527231216,0.27114200592041,0.0599127262830734,0.0796947702765465,-0.95736163854599
1774163146927,77481.239665091,0.0895215347409248,0.751241028308868,0.133055329322815,0.270953834056854,0.0581301897764206,0.0809073224663734,-0.957423090934753
1774163146955,77481.267195042,0.0903012380003929,0.751527547836304,0.133487075567245,0.26996922492981,0.0553329586982727,0.0826680436730385,-0.957716464996338
1774163146983,77481.295276034,0.0903478786349297,0.751675188541412,0.134284496307373,0.26777982711792,0.0529681146144867,0.0845714509487152,-0.958298563957214
1774163146997,77481.309222494,0.0902212262153625,0.75170361995697,0.134919121861458,0.266108363866806,0.05177903175354,0.0855432748794556,-0.958742737770081
1774163147014,77481.326089475,0.0899227783083916,0.751727223396301,0.135856464505196,0.263713002204895,0.050293505191803,0.0869444161653519,-0.959357500076294
1774163147025,77481.337224476,0.0895868986845016,0.751744985580444,0.136533915996552,0.262052536010742,0.0498224943876266,0.0879195183515549,-0.959748089313507
1774163147051,77481.363258645,0.0880832970142365,0.75180059671402,0.138184204697609,0.257714748382568,0.0507716834545135,0.0897957310080528,-0.960698783397675
1774163147065,77481.377519324,0.0869008377194405,0.751907169818878,0.139171093702316,0.255240142345428,0.0524294525384903,0.0905516967177391,-0.961199283599854
1774163147094,77481.406256358,0.0842849686741829,0.752552032470703,0.141316115856171,0.250713407993317,0.0572433173656464,0.0933086574077606,-0.961852073669434
1774163147112,77481.424130526,0.0823172628879547,0.75326019525528,0.142583131790161,0.248286068439484,0.0613214075565338,0.0952614098787308,-0.962039053440094
1774163147133,77481.445003601,0.0793798044323921,0.754326045513153,0.143977493047714,0.245895311236382,0.0668911933898926,0.0961485505104065,-0.962193727493286
1774163147148,77481.460065217,0.0769654661417007,0.755321264266968,0.145055294036865,0.244257032871246,0.071071669459343,0.0956986546516418,-0.96235603094101
1774163147175,77481.486961782,0.0720250308513641,0.757522523403168,0.147492349147797,0.240222990512848,0.0790343880653381,0.0927413627505302,-0.963039696216583
1774163147190,77481.502356732,0.0686429813504219,0.758886456489563,0.149262115359306,0.236350849270821,0.0848833173513412,0.0900794565677643,-0.963752448558807
1774163147216,77481.52857512,0.0621928237378597,0.76126092672348,0.153025478124619,0.228172942996025,0.0975411832332611,0.0863578096032143,-0.964865386486053
1774163147233,77481.54577408,0.057768139988184,0.76313716173172,0.155854091048241,0.222819328308105,0.107135564088821,0.0866971835494041,-0.965068519115448
1774163147249,77481.561327311,0.0536597073078156,0.765097796916962,0.15877041220665,0.217647790908813,0.115797802805901,0.0887905731797218,-0.965057790279388
1774163147273,77481.585061792,0.0469433255493641,0.768396496772766,0.164133235812187,0.20820839703083,0.12641866505146,0.0913317203521729,-0.965570390224457
1774163147286,77481.598238825,0.0429220832884312,0.770281076431274,0.167651027441025,0.202113583683968,0.130381256341934,0.0905493050813675,-0.966411769390106
1774163147313,77481.625858046,0.0338810309767723,0.774395346641541,0.175772398710251,0.187661975622177,0.135927140712738,0.081870399415493,-0.969331741333008
1774163147327,77481.639682995,0.0291585735976696,0.776636242866516,0.179912343621254,0.180194810032845,0.139503568410873,0.0760474056005478,-0.970713794231415
1774163147356,77481.667969717,0.0193762574344873,0.781758427619934,0.188272088766098,0.167062446475029,0.150910004973412,0.0682663172483444,-0.971934139728546
1774163147369,77481.681553208,0.014601094648242,0.784421622753143,0.192232847213745,0.162154242396355,0.157729670405388,0.0663237422704697,-0.971817135810852
1774163147398,77481.709920346,0.00436363182961941,0.790046632289886,0.200651600956917,0.153985768556595,0.169552847743034,0.059720154851675,-0.971583127975464
1774163147411,77481.723355348,-0.000588942319154739,0.79252153635025,0.204902037978172,0.149692639708519,0.173045828938484,0.0538073182106018,-0.971983551979065
1774163147426,77481.738101339,-0.00594926066696644,0.795017778873444,0.209759443998337,0.14441542327404,0.176730096340179,0.0470764860510826,-0.972468256950378
1774163147453,77481.76508207,-0.0144843328744173,0.799432456493378,0.219028532505035,0.131590321660042,0.187781155109406,0.047442726790905,-0.972199320793152
1774163147469,77481.780897749,-0.01924217492342,0.802233457565308,0.22446995973587,0.126290500164032,0.193166837096214,0.0480520576238632,-0.971817016601563
1774163147494,77481.806491398,-0.0262745209038258,0.807280540466309,0.233108267188072,0.124294936656952,0.203724950551987,0.0512110069394112,-0.969754815101624
1774163147509,77481.821189055,-0.0304851084947586,0.810079336166382,0.238258555531502,0.124320603907108,0.208368852734566,0.0476201064884663,-0.968947470188141
1774163147536,77481.848701714,-0.0390844196081161,0.814350008964539,0.24869492650032,0.120634958148003,0.208783611655235,0.0262260138988495,-0.970138549804688
1774163147550,77481.862722757,-0.0438170582056046,0.815997123718262,0.254279524087906,0.116685315966606,0.207847133278847,0.012509741820395,-0.971096098423004
1774163147567,77481.878906092,-0.049455601722002,0.817596316337585,0.260754317045212,0.110746167600155,0.208702802658081,-0.000927815213799477,-0.971687972545624
1774163147592,77481.904330209,-0.0580067485570908,0.81964498758316,0.270922720432281,0.0996100530028343,0.214475974440575,-0.0131424954161048,-0.971547842025757
1774163147606,77481.918578596,-0.0623138397932053,0.820542275905609,0.276761651039124,0.0932194516062737,0.217789530754089,-0.0161199830472469,-0.971400022506714
1774163147635,77481.946916255,-0.0700825527310371,0.821414113044739,0.288733333349228,0.0823247358202934,0.219164431095123,-0.0267268791794777,-0.971841216087341
1774163147648,77481.960499069,-0.0733448266983032,0.821442842483521,0.294594347476959,0.0787646025419235,0.217932060360909,-0.0336805321276188,-0.97219717502594
1774163147676,77481.988420739,-0.0787606984376907,0.821071684360504,0.306844472885132,0.0707495510578156,0.216002106666565,-0.041641216725111,-0.972935557365417
1774163147690,77482.001974334,-0.080747626721859,0.820641875267029,0.312760800123215,0.0654856413602829,0.215830311179161,-0.0418319031596184,-0.973334014415741
1774163147718,77482.030137618,-0.0840608775615692,0.819114029407501,0.324633926153183,0.0528193898499012,0.217908620834351,-0.0402193516492844,-0.97370857000351
1774163147731,77482.043669442,-0.0852854698896408,0.818107903003693,0.330095767974854,0.0473824106156826,0.2171511054039,-0.0405548252165318,-0.974143505096436
1774163147746,77482.058195173,-0.0863287821412086,0.8168785572052,0.335687130689621,0.0422501638531685,0.214166566729546,-0.0421795360743999,-0.974971055984497
1774163147773,77482.085474446,-0.0877979025244713,0.814504683017731,0.344862997531891,0.0356014855206013,0.207610249519348,-0.0484843626618385,-0.976360499858856
1774163147787,77482.099639343,-0.0884948670864105,0.813271403312683,0.349023818969727,0.0326936654746532,0.205049142241478,-0.0520741939544678,-0.976818442344666
1774163147815,77482.127473565,-0.0898266285657883,0.810770928859711,0.356305599212646,0.0298977997153997,0.200105011463165,-0.0615271553397179,-0.977383553981781
1774163147829,77482.141588514,-0.0903220847249031,0.809633612632751,0.359463781118393,0.0307387597858906,0.197503998875618,-0.0675391331315041,-0.977489590644836
1774163147857,77482.169067319,-0.0907603651285172,0.807994961738586,0.364937335252762,0.0346365869045258,0.19141948223114,-0.0769431293010712,-0.977874577045441
1774163147871,77482.183214873,-0.0909015312790871,0.807202756404877,0.367308914661407,0.0365690514445305,0.188915431499481,-0.0803670436143875,-0.978015720844269
1774163147889,77482.201139666,-0.0911580324172974,0.806117177009583,0.3698990046978,0.0385830476880074,0.186849310994148,-0.084082305431366,-0.978022992610931
1774163147912,77482.224834148,-0.0913736447691917,0.804844558238983,0.372919946908951,0.0412514060735703,0.184945493936539,-0.0873385965824127,-0.977990567684174
1774163147927,77482.239640711,-0.0912443995475769,0.804125964641571,0.374981552362442,0.0424349568784237,0.183192625641823,-0.0893247723579407,-0.978090465068817
1774163147954,77482.266631131,-0.0903300195932388,0.80240398645401,0.378506302833557,0.0409388691186905,0.17810195684433,-0.0939348414540291,-0.978662371635437
1774163147968,77482.279947278,-0.0898957774043083,0.801311135292053,0.379989773035049,0.038091354072094,0.176494315266609,-0.0960627496242523,-0.978862047195435
