timestamp_ms,ovr_timestamp,create_pose_location_x,create_pose_location_y,create_pose_location_z,create_pose_rotation_x,create_pose_rotation_y,create_pose_rotation_z,create_pose_rotation_w,fov_left_angle_tangent,fov_right_angle_tangent,fov_top_angle_tangent,fov_down_angle_tangent,near_z,far_z,width,height
1774163144532,77478.844405992,0.0874900817871094,0.92777681350708,-0.0525360107421875,0.296732366085052,0.180500313639641,-0.0652482360601425,0.935474336147308,0.839099586009979,1.37638175487518,0.965688765048981,1.42814791202545,0.100000001490116,Infinity,320,320
1774163144574,77478.886072636,0.0874860286712646,0.927794098854065,-0.0525727272033691,0.296696484088898,0.180636361241341,-0.0654260367155075,0.935447096824646,0.839099586009979,1.37638175487518,0.965688765048981,1.42814791202545,0.100000001490116,Infinity,320,320
1774163144615,77478.927739318,0.0875051021575928,0.927796602249146,-0.0525918006896973,0.296694904565811,0.180592656135559,-0.0654279366135597,0.935455858707428,0.839099586009979,1.37638175487518,0.965688765048981,1.42814791202545,0.100000001490116,Infinity,320,320
1774163144657,77478.969405953,0.0876278877258301,0.927729487419128,-0.0525798797607422,0.296695113182068,0.18038634955883,-0.0654194951057434,0.935496270656586,0.839099586009979,1.37638175487518,0.965688765048981,1.42814791202545,0.100000001490116,Infinity,320,320
1774163144699,77479.011072693,0.0875725746154785,0.927733778953552,-0.0525825023651123,0.296670168638229,0.180200159549713,-0.0655256807804108,0.935532569885254,0.839099586009979,1.37638175487518,0.965688765048981,1.42814791202545,0.100000001490116,Infinity,320,320
1774163144726,77479.03885043,0.0875253677368164,0.927720248699188,-0.0525681972503662,0.296643644571304,0.180029958486557,-0.0656892508268356,0.935562193393707,0.839099586009979,1.37638175487518,0.965688765048981,1.42814791202545,0.100000001490116,Infinity,320,320
1774163144782,77479.09440601,0.0875682830810547,0.927670001983643,-0.05255126953125,0.296579390764236,0.179845631122589,-0.0657537207007408,0.935613512992859,0.839099586009979,1.37638175487518,0.965688765048981,1.42814791202545,0.100000001490116,Infinity,320,320
1774163144824,77479.136072647,0.0874459743499756,0.927730739116669,-0.0525383949279785,0.29639345407486,0.179828733205795,-0.0657629147171974,0.935675024986267,0.839099586009979,1.37638175487518,0.965688765048981,1.42814791202545,0.100000001490116,Infinity,320,320
1774163144851,77479.163850487,0.087346076965332,0.927848935127258,-0.0525307655334473,0.296095967292786,0.179879859089851,-0.0657095313072205,0.935763120651245,0.839099586009979,1.37638175487518,0.965688765048981,1.42814791202545,0.100000001490116,Infinity,320,320
1774163144893,77479.205517156,0.0874447822570801,0.927876472473145,-0.0524859428405762,0.295743137598038,0.179725110530853,-0.0655977204442024,0.935912251472473,0.839099586009979,1.37638175487518,0.965688765048981,1.42814791202545,0.100000001490116,Infinity,320,320
1774163144935,77479.247183852,0.0872595310211182,0.927970170974731,-0.0523917675018311,0.295472413301468,0.17934662103653,-0.0657279416918755,0.936061322689056,0.839099586009979,1.37638175487518,0.965688765048981,1.42814791202545,0.100000001490116,Infinity,320,320
1774163144976,77479.288850499,0.0870521068572998,0.928057491779327,-0.0523159503936768,0.295361340045929,0.178768992424011,-0.0658572912216187,0.936197698116302,0.839099586009979,1.37638175487518,0.965688765048981,1.42814791202545,0.100000001490116,Infinity,320,320
1774163145018,77479.330517186,0.0868046283721924,0.92810845375061,-0.0522053241729736,0.294975012540817,0.177555903792381,-0.0659136772155762,0.936546325683594,0.839099586009979,1.37638175487518,0.965688765048981,1.42814791202545,0.100000001490116,Infinity,320,320
1774163145060,77479.37218384,0.0858478546142578,0.928360223770142,-0.0515210628509521,0.293821185827255,0.17300195991993,-0.065429225564003,0.93779444694519,0.839099586009979,1.37638175487518,0.965688765048981,1.42814791202545,0.100000001490116,Infinity,320,320
1774163145101,77479.413850512,0.0841941833496094,0.928857088088989,-0.0502908229827881,0.292297303676605,0.163511902093887,-0.0632257610559464,0.940121650695801,0.839099586009979,1.37638175487518,0.965688765048981,1.42814791202545,0.100000001490116,Infinity,320,320
1774163145129,77479.441628251,0.0819332599639893,0.929594159126282,-0.0484793186187744,0.288725256919861,0.149836897850037,-0.0606387555599213,0.943668127059937,0.839099586009979,1.37638175487518,0.965688765048981,1.42814791202545,0.100000001490116,Infinity,320,320
1774163145171,77479.483294921,0.0786013603210449,0.93074357509613,-0.046025276184082,0.283860921859741,0.130591318011284,-0.0585361681878567,0.948125720024109,0.839099586009979,1.37638175487518,0.965688765048981,1.42814791202545,0.100000001490116,Infinity,320,320
1774163145226,77479.53885055,0.0736625194549561,0.931965827941895,-0.0429329872131348,0.279035180807114,0.101470872759819,-0.0531988143920898,0.953421711921692,0.839099586009979,1.37638175487518,0.965688765048981,1.42814791202545,0.100000001490116,Infinity,320,320
1774163145254,77479.566628278,0.0691595077514648,0.932866096496582,-0.0404696464538574,0.275592505931854,0.0751592814922333,-0.0471371412277222,0.95717191696167,0.839099586009979,1.37638175487518,0.965688765048981,1.42814791202545,0.100000001490116,Infinity,320,320
1774163145296,77479.608294883,0.0628108978271484,0.934172749519348,-0.0374429225921631,0.270481497049332,0.0402914062142372,-0.0388376452028751,0.961097300052643,0.839099586009979,1.37638175487518,0.965688765048981,1.42814791202545,0.100000001490116,Infinity,320,320
1774163145337,77479.64996168,0.0561091899871826,0.935639500617981,-0.0346128940582275,0.263706266880035,0.00590886175632477,-0.0309860687702894,0.964087128639221,0.839099586009979,1.37638175487518,0.965688765048981,1.42814791202545,0.100000001490116,Infinity,320,320
1774163145379,77479.691628309,0.0481326580047607,0.937234878540039,-0.0318131446838379,0.256765335798264,-0.0326001644134521,-0.0232135578989983,0.965644896030426,0.839099586009979,1.37638175487518,0.965688765048981,1.42814791202545,0.100000001490116,Infinity,320,320
1774163145421,77479.733294981,0.039940357208252,0.938600420951843,-0.0297584533691406,0.250555783510208,-0.0705492347478867,-0.0147627405822277,0.965415298938751,0.839099586009979,1.37638175487518,0.965688765048981,1.42814791202545,0.100000001490116,Infinity,320,320
1774163145462,77479.774961693,0.0314311981201172,0.939810633659363,-0.0280983448028564,0.245728090405464,-0.109119057655334,-0.00517215020954609,0.963163495063782,0.839099586009979,1.37638175487518,0.965688765048981,1.42814791202545,0.100000001490116,Infinity,320,320
1774163145490,77479.802739456,0.0231599807739258,0.940693974494934,-0.0265650749206543,0.241264566779137,-0.145673975348473,0.00497550144791603,0.959450781345367,0.839099586009979,1.37638175487518,0.965688765048981,1.42814791202545,0.100000001490116,Infinity,320,320
